,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
174,407743,24.1,48.2,6.9,3.95,1.0,,,1.0,1,0,0,T.Bắc,Đ.Lưu Hữu Phước,P.15,Q.8,1.6,66.3,bán nhà hẻm an ninh p15 q8 - cách chợ vạn nguyên chỉ 5 phút đi xe,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",1,1,0,1,1.0
176,351183,12.0,24.0,3.79,4.03,2.0,,2.0,2.0,1,0,0,Đ.Bắc,Đ.Nguyễn Văn Công,P.3,Q.Gò Vấp,1.6,133.3,bán nhà riêng quận gò vấp - nhà nhỏ xinh phù hợp cho gia đình ở.,"Đ.Nguyễn Văn Công, P.3, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
181,409792,14.47,28.94,4.81,3.1,2.09,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Tân Hòa 2,P.Hiệp Phú,Q.9,1.65,114.0,"bán nhà nhỏ xinh tiện nghi phường hiệp phú, quận 9, thành phố thủ đức - cách ngã tư thủ đức 1km","Đ.Tân Hòa 2, P.Hiệp Phú, Q.9, Hồ Chí Minh",0,0,0,0,1.0
182,116982,13.9,13.9,5.85,2.55,1.0,,1.0,1.0,0,1,0,Đ.Nam,Đ.Trần Văn Đang,P.9,Q.3,1.65,118.7,bán nhà hẻm 3 gác phường 9 quận 3.,"Đ.Trần Văn Đang, P.9, Q.3, Hồ Chí Minh",0,0,0,0,1.0
184,191851,19.6,47.5,6.04,4.0,2.0,,2.0,2.0,1,0,0,T.Bắc,Đ.Tân Hòa Đông,P.14,Q.6,1.65,84.1,nhà nhỏ xinh tân hòa đông p14 q6 - 4x6.04m,"Đ.Tân Hòa Đông, P.14, Q.6, Hồ Chí Minh",1,1,0,0,1.0
186,334832,11.7,24.0,2.6,4.0,1.0,,1.0,1.0,0,1,0,Bắc,Đ.Chu Văn An,P.12,Q.Bình Thạnh,1.65,141.0,bán nhà riêng quận bình thạnh - hẻm an ninh - gần trung tâm,"Đ.Chu Văn An, P.12, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,1,1.0
195,148048,12.7,12.7,4.3,3.0,2.0,,2.0,2.0,1,1,0,T.Bắc,Đ.Đặng Nguyên Cẩn,P.13,Q.6,1.65,129.9,bán nhà nhỏ xinh hẻm 1/ đặng nguyên cẩn phường 13 quận 6,"Đ.Đặng Nguyên Cẩn, P.13, Q.6, Hồ Chí Minh",1,1,0,0,1.0
196,414048,37.4,75.0,11.0,3.5,3.0,,2.0,1.0,0,1,0,T.Nam,Đ.Đặng Nhữ Lâm,Thị trấn Nhà Bè,H.Nhà Bè,1.65,44.1,bán nhà riêng huyện nhà bè - gần chợ,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh",1,1,1,0,1.0
198,328998,18.3,36.6,4.4,3.72,4.25,,2.0,3.0,1,0,0,Nam,Đ.Phạm Thế Hiển,P.4,Q.8,1.65,90.1,bán nhà riêng hẻm xe ba gác thông thoáng gần mặt tiền đường phường 4 quận 8 - sổ hồng riêng chính chủ,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",0,0,0,0,1.0
199,402475,20.0,60.0,9.17,3.52,1.4,,4.0,2.0,2,0,0,Nam,Đ.Quang Trung,P.10,Q.Gò Vấp,1.65,82.5,bán nhà riêng quận gò vấp - gần vincom quang trung,"Đ.Quang Trung, P.10, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
206,111146,17.7,35.4,3.96,4.5,2.3,,1.0,2.0,1,0,0,T.Nam,Đ.Quốc Lộ 1A,P.Linh Xuân,Q.Thủ Đức,1.68,94.9,"bán nhà nhỏ xinh hẻm xe ba gác phường linh xuân, quận thủ đức","Đ.Quốc Lộ 1A, P.Linh Xuân, Q.Thủ Đức, Hồ Chí Minh",1,1,1,1,1.0
210,234678,12.4,24.8,5.08,2.4,2.0,,1.0,2.0,1,0,0,T.Bắc,Đ.Huỳnh Thiện Lộc,P.Hòa Thạnh,Q.Tân Phú,1.69,136.2,bán nhà quận tân phú - khu dân cư an ninh,"Đ.Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, Hồ Chí Minh",0,1,1,1,1.0
212,307395,16.4,24.1,7.54,2.27,2.0,,1.0,1.0,0,1,0,Bắc,Đ.Trần Xuân Soạn,P.Tân Hưng,Q.7,1.7,103.6,bán nhà nhỏ xinh hẻm thông thoáng phường tân hưng quận 7,"Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh",1,1,1,1,1.0
214,383226,11.6,23.2,4.11,2.9,2.27,,1.0,1.0,1,0,0,Đ.Nam,Đ.Đoàn Văn Bơ,P.16,Q.4,1.7,146.5,bán nhà hẻm quận 4 - nhà gần cầu tân thuận ,"Đ.Đoàn Văn Bơ, P.16, Q.4, Hồ Chí Minh",1,1,1,1,1.0
219,349199,9.8,19.6,5.12,2.2,3.0,,1.0,1.0,1,0,0,T.Bắc,Đ.Lê Quý Đôn,Phường12,Q.Phú Nhuận,1.7,173.4,"bán nhà hẻm, phường 12 quận phú nhuận","Đ.Lê Quý Đôn, Phường12, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,1.0
220,297960,26.0,56.0,7.5,3.5,6.0,,2.0,2.0,1,0,0,T.Nam,Đ.Lê Văn Lương,X.Nhơn Đức,H.Nhà Bè,1.7,65.3,"bán nhà mặt tiền hẻm xe hơi  xã nhơn đức huyện nhà bè- sổ hồng chung, đồng sở hữu, mỗi nhà mỗi sổ","Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
223,356817,25.5,50.4,7.04,3.3,2.5,,2.0,1.0,1,0,0,Đông,Đ.Ấp 1,X.Đông Thạnh,H.Hóc Môn,1.7,66.6,"bán nhà hẻm xi măng, diện tích 50.4m2 đông thạnh huyện hóc môn","Đ.Ấp 1, X.Đông Thạnh, H.Hóc Môn, Hồ Chí Minh",1,1,0,0,1.0
224,394424,18.6,37.2,4.36,5.1,1.4,,,1.0,1,0,0,Đông,Đ.Tây Thạnh,P.Tây Thạnh,Q.Tân Phú,1.7,91.3,bán nhà hẻm xe an ninh quận tân phú - khu dân cư an ninh,"Đ.Tây Thạnh, P.Tây Thạnh, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
227,419962,16.7,29.0,4.8,2.7,2.0,,1.0,1.0,1,0,0,Đ.Bắc,Đ.Đoàn Văn Bơ,P.10,Q.4,1.7,101.7,bán nhà quận 4 - gần chợ xóm chiếu 300m ,"Đ.Đoàn Văn Bơ, P.10, Q.4, Hồ Chí Minh",0,0,0,0,1.0
228,224007,9.3,13.5,3.25,2.55,3.5,,1.0,1.0,1,0,0,T.Nam,Đ.Phan Đăng Lưu,P.5,Q.Phú Nhuận,1.7,182.7,"chính chủ bán nhà nhỏ, đang để trống, vị trí trung tâm quận phú nhuận, sổ hồng chính chủ","Đ.Phan Đăng Lưu, P.5, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
229,339124,22.0,66.0,5.4,3.14,2.0,,4.0,2.0,2,0,0,Nam,Đ.Nguyễn Duy,P.14,Q.8,1.7,77.2,"bán nhà riêng phường 14, quận 8 - sổ hồng riêng chính chủ","Đ.Nguyễn Duy, P.14, Q.8, Hồ Chí Minh",1,1,0,0,1.0
230,321839,18.8,37.6,4.13,3.84,2.5,,1.0,1.0,1,0,0,Đ.Nam,Đ.Lương Văn Can,P.15,Q.8,1.7,90.4,"bán nhà riêng phường 15, quận 8 - sổ hồng riêng chính chủ - hướng đông nam","Đ.Lương Văn Can, P.15, Q.8, Hồ Chí Minh",1,1,0,0,1.0
233,248101,13.0,26.0,6.5,2.01,1.5,,1.0,1.0,1,0,0,T.Nam,Đ.Huỳnh Thiện Lộc,P.Hòa Thạnh,Q.Tân Phú,1.7,130.7,"bán nhà riêng quận tân phú 1 trệt 1 lầu, hẻm yên tĩnh.","Đ.Huỳnh Thiện Lộc, P.Hòa Thạnh, Q.Tân Phú, Hồ Chí Minh",1,1,0,1,1.0
236,316461,12.1,26.1,4.05,2.96,2.0,,1.0,1.0,1,0,0,Đ.Bắc,Đ.Trần Xuân Soạn,P.Tân Hưng,Q.7,1.7,140.4,bán nhà nhỏ xinh hẻm thông thoáng phường tân hưng quận 7,"Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh",1,1,1,1,1.0
242,343540,14.9,32.1,5.0,2.95,2.5,,1.0,1.0,1,0,0,Bắc,Đ.Tân Thới Hiệp 07,P.Tân Thới Hiệp,Q.12,1.7,114.0,bán nhà riêng hẻm quận 12- cách 250m ra tòa án nhân dân quận 12,"Đ.Tân Thới Hiệp 07, P.Tân Thới Hiệp, Q.12, Hồ Chí Minh",1,1,1,1,1.0
243,408453,10.1,31.5,3.0,3.43,2.0,,2.0,1.0,2,0,0,T.Bắc,Đ.Phạm Thế Hiển,P.1,Q.8,1.7,168.3,bán nhà hẻm thông thoáng phường 1 quận 8,"Đ.Phạm Thế Hiển, P.1, Q.8, Hồ Chí Minh",1,1,1,1,1.0
245,377984,13.3,26.6,5.48,3.02,2.0,,2.0,1.0,1,0,0,Bắc,Đ.Trần Xuân Soạn,P.Tân Hưng,Q.7,1.7,127.8,bán nhà 1 trệt 1 lầu hẻm xe máy phường tân hưng quận 7 ,"Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh",1,1,1,1,1.0
250,152603,29.75,89.25,8.5,3.5,6.0,,4.0,3.0,2,0,0,T.Bắc,Đ.Lê Văn Lương,X.Nhơn Đức,H.Nhà Bè,1.73,58.1,bán nhà giá tốt hẻm 6m đường lê văn lương huyện nhà bè-nhà mới đẹp,"Đ.Lê Văn Lương, X.Nhơn Đức, H.Nhà Bè, Hồ Chí Minh",1,1,1,0,1.0
254,407998,18.0,54.0,6.0,3.0,8.0,,2.0,2.0,2,0,0,Đ.Bắc,Đ.Huỳnh Tấn Phát,Thị trấn Nhà Bè,H.Nhà Bè,1.75,97.2,"bán nhà hẻm xe tải thông thoáng trung tâm thị trấn nhà bè, huyện nhà bè","Đ.Huỳnh Tấn Phát, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
256,318029,13.2,39.6,4.95,3.1,2.0,,3.0,4.0,3,0,0,T.Nam,Đ.Lưu Quý Kỳ,P.10,Q.8,1.75,132.5,bán nhà riêng hẻm thông thoáng gần mặt tiền đường phường 10 quận 8 - sổ hồng riêng chính chủ,"Đ.Lưu Quý Kỳ, P.10, Q.8, Hồ Chí Minh",1,1,0,1,1.0
257,370227,17.6,35.2,5.8,3.02,1.0,,1.0,1.0,1,0,0,Đ.Bắc,Đ.Nguyễn Khoái,P.2,Q.4,1.75,99.4,"bán nhà hẻm quận 4, khu dân cư yên tĩnh- nhà mới, có đầy đủ nội thất","Đ.Nguyễn Khoái, P.2, Q.4, Hồ Chí Minh",1,1,1,1,1.0
258,119822,28.3,56.0,9.0,3.0,2.0,,2.0,1.0,1,0,0,Đ.Nam,Đ.Đặng Nhữ Lâm,Thị trấn Nhà Bè,H.Nhà Bè,1.75,61.8,bán nhà hẻm thông thoáng đường đặng nhữ lâm huyện nhà bè - gần ngân hàng và trường học,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
260,386978,17.4,13.5,6.31,4.57,,21.0,1.0,1.0,1,0,0,Đ.Nam,Đ.Bùi Minh Trực,P.6,Q.8,1.75,100.5,nhà mặt tiền đường phường 6 quận 8 - sổ hồng riêng chính chủ,"Đ.Bùi Minh Trực, P.6, Q.8, Hồ Chí Minh",0,0,0,0,1.0
262,267795,16.1,25.1,5.24,4.23,3.0,,1.0,1.0,0,1,0,T.Nam,Đ.Thạnh Lộc 22,P.Thạnh Lộc,Q.12,1.75,108.6,bán nhà nhỏ xinh quận 12 - cách đường hà huy giáp chỉ 200m,"Đ.Thạnh Lộc 22, P.Thạnh Lộc, Q.12, Hồ Chí Minh",1,1,1,1,1.0
264,378153,22.5,35.2,11.06,2.06,4.0,,2.0,1.0,1,0,0,Đ.Bắc,Đ.2,P.Cát Lái,Q.2,1.75,77.7,"bán nhà 1 trệt 1 lầu, hẻm xe hơi, phường cát lái, tp thủ đức.","Đ.2, P.Cát Lái, Q.2, Hồ Chí Minh",1,1,1,1,1.0
274,414819,13.5,26.5,7.15,2.0,2.0,,1.0,1.0,1,0,0,T.Bắc,Đ.Âu Cơ,P.Phú Trung,Q.Tân Phú,1.79,132.5,"bán nhà 1 trệt, 1 lầu, p. phú trung, q. tân phú","Đ.Âu Cơ, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,1,1,1.0
275,155022,13.4,26.8,3.0,4.4,1.5,,1.0,1.0,1,0,0,T.Nam,Đ.Bùi Minh Trực,P.5,Q.8,1.79,133.5,bán nhà riêng phường 5 quận 8 - nhà nhỏ cũ tiện xây sửa mới,"Đ.Bùi Minh Trực, P.5, Q.8, Hồ Chí Minh",1,1,1,0,1.0
276,413037,11.8,11.8,7.0,1.55,1.6,,2.0,2.0,1,1,0,Đông,Đ.Bạch Đằng,P.24,Q.Bình Thạnh,1.79,151.6,bán nhà riêng quận bình thạnh - gần trường đại học và siêu thị- đang cho thuê 6 triệu/ 1 tháng,"Đ.Bạch Đằng, P.24, Q.Bình Thạnh, Hồ Chí Minh",1,1,1,0,1.0
278,78496,69.81,69.81,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Ấp Mỹ Hòa 4,X.Xuân Thới Đông,H.Hóc Môn,1.8,25.7,bán căn hộ chung cư nhà ở xã hội hqc huyện hóc môn của cđt hoàng quân,"Đ.Ấp Mỹ Hòa 4, X.Xuân Thới Đông, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,1.0
280,135043,14.1,28.2,3.8,3.87,2.2,,1.0,2.0,1,1,0,T.Nam,Đ.Bùi Minh Trực,P.5,Q.8,1.8,127.6,bán nhà riêng phường 5 quận 8 - sổ hồng chính chủ,"Đ.Bùi Minh Trực, P.5, Q.8, Hồ Chí Minh",1,1,1,0,1.0
281,377571,18.2,36.4,7.1,2.65,2.2,,2.0,1.0,1,0,0,Tây,Đ.Số 1,P.13,Q.Gò Vấp,1.8,98.9,bán nhà quận gò vấp - hẻm nội bộ yên tĩnh - gần trường học và nhà thờ,"Đ.Số 1, P.13, Q.Gò Vấp, Hồ Chí Minh",1,1,0,1,1.0
282,389131,14.4,32.6,3.38,4.55,1.8,,1.0,1.0,1,0,0,T.Nam,Đ.Số 1,P.3,Q.Gò Vấp,1.8,125.0,bán nhà riêng quận gò vấp - nhà còn mới chỉ cần dọn vào ở ngay.,"Đ.Số 1, P.3, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
283,129847,16.0,32.0,4.0,4.0,2.0,,2.0,2.0,0,1,0,Đ.Nam,Đ.Lê Thúc Hoạch,P.Phú Thọ Hòa,Q.Tân Phú,1.8,112.5,bán nhà quận tân phú hẻm yên tĩnh,"Đ.Lê Thúc Hoạch, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
284,407956,13.7,27.4,7.44,2.01,2.0,,1.0,1.0,1,0,0,Bắc,Đ.Phạm Thế Hiển,P.3,Q.8,1.8,131.3,bán nhà hẻm phường 3 quận 8 - sổ hồng riêng chính chủ,"Đ.Phạm Thế Hiển, P.3, Q.8, Hồ Chí Minh",0,0,0,0,1.0
285,285701,15.3,24.0,8.05,1.76,2.0,,2.0,1.0,1,0,0,Nam,Đ.Nguyễn Kiệm,P.3,Q.Gò Vấp,1.8,117.6,"bán nhà nhỏ xinh trong hẻm nhỏ - nhà thiết kế hiện đại, dân trí cao .","Đ.Nguyễn Kiệm, P.3, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
286,115734,13.4,26.8,6.0,2.0,2.0,,2.0,1.0,2,0,0,T.Bắc,Đ.Đoàn Văn Bơ,P.16,Q.4,1.8,134.3,"bán nhà nhỏ quận 4 - thích hợp mua nhà để đầu tư, cho thuê","Đ.Đoàn Văn Bơ, P.16, Q.4, Hồ Chí Minh",1,1,1,1,1.0
287,420156,7.2,21.5,3.0,2.4,2.45,,3.0,1.0,2,1,0,T.Nam,Đ.Tô Hiến Thành,P.13,Q.10,1.8,250.0,bán nhà riêng quận 10 - hẻm ba gác 2.45m - khu trung tâm và nhiều tiện ích,"Đ.Tô Hiến Thành, P.13, Q.10, Hồ Chí Minh",1,1,1,0,1.0
288,126178,11.6,23.2,5.03,3.2,2.5,,1.0,1.0,1,0,0,Đ.Nam,Đ.Số 17,P.11,Q.Gò Vấp,1.8,155.1,"bán nhà quận gò vấp- 2 mặt hẻm, khu dân cư an ninh","Đ.Số 17, P.11, Q.Gò Vấp, Hồ Chí Minh",0,1,0,0,1.0
289,409438,14.3,14.3,5.78,2.45,2.87,,2.0,2.0,2,0,0,Đông,Đ.Đỗ Năng Tế,P.An Lạc A,Q.Bình Tân,1.8,125.8,bán nhà riêng quận bình tân - gần siêu thị và chợ,"Đ.Đỗ Năng Tế, P.An Lạc A, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,1.0
290,409272,12.7,12.7,7.34,1.68,2.0,,2.0,1.0,1,0,0,T.Bắc,Đ.Bùi Đình Túy,P.12,Q.Bình Thạnh,1.8,141.7,"bán nhà nhỏ xinh, nở hậu quận bình thạnh - gần chợ cây điệp","Đ.Bùi Đình Túy, P.12, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
292,81662,15.0,33.0,5.0,3.0,4.0,,1.0,1.0,1,0,0,T.Bắc,Đ.Chiến lược,P.Bình Trị Đông A,Q.Bình Tân,1.8,120.0,"bán nhà hẻm xe hơi 1/ đường chiến lược, btđ a, q.bình tân - nhà phù hợp gia đình nhỏ - gần bệnh viện bình tân","Đ.Chiến lược, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",1,1,0,1,1.0
300,325346,16.9,16.9,6.0,2.82,1.53,,2.0,2.0,2,0,0,Đ.Bắc,Đ.Phạm Thế Hiển,P.5,Q.8,1.8,106.5,bán nhà riêng hẻm phường 5 quận 8 - sổ hồng riêng chính chủ,"Đ.Phạm Thế Hiển, P.5, Q.8, Hồ Chí Minh",1,1,1,1,1.0
303,93070,19.7,39.4,5.32,3.79,2.0,,1.0,1.0,1,0,0,T.Nam,Đ.Tôn Đản,P.15,Q.4,1.8,91.3,bán nhà hẻm quận 4,"Đ.Tôn Đản, P.15, Q.4, Hồ Chí Minh",1,1,1,1,1.0
304,413209,39.5,33.3,12.63,2.21,2.4,,1.0,1.0,0,0,0,Bắc,Đ.Ấp Chánh 2,X.Tân Xuân,H.Hóc Môn,1.8,45.5,bán nhà riêng huyện hóc môn - hẻm ba gác 2.4m - nhà mới đẹp vào ở ngay,"Đ.Ấp Chánh 2, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",1,1,0,1,1.0
305,196200,10.5,21.1,2.4,4.4,1.0,,1.0,1.0,1,0,0,Đ.Bắc,Đ.An Dương Vương,P.4,Q.5,1.8,171.4,bán nhà hẻm ngay trung tâm quận 5,"Đ.An Dương Vương, P.4, Q.5, Hồ Chí Minh",1,1,1,0,1.0
306,386688,27.1,54.2,9.04,2.95,2.0,,2.0,1.0,1,0,0,Đ.Bắc,Đ.Ấp Đình,X.Tân Xuân,H.Hóc Môn,1.8,66.4,"bán nhà riêng, diện tích 27.1m2 tân xuân hóc môn","Đ.Ấp Đình, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",1,1,0,0,1.0
309,100172,15.2,30.4,9.2,1.45,2.8,,2.0,2.0,1,0,0,Tây,Đ.Vườn Lài,P.Phú Thọ Hòa,Q.Tân Phú,1.8,118.4,"bán nhà quận tân phú - khu dân cư an ninh, yên tĩnh.","Đ.Vườn Lài, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,0,1,1.0
310,321865,21.0,63.0,7.0,3.0,3.0,,2.0,3.0,2,0,0,T.Nam,Đ.Lưu Hữu Phước,P.15,Q.8,1.8,85.7,"bán nhà riêng hẻm xe ba gác phường 15, quận 8 - sổ hồng chung đồng sở hữu","Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",1,1,0,0,1.0
314,322660,19.68,19.68,7.13,2.76,2.0,,2.0,2.0,2,1,0,Đ.Nam,Đ.Lương Văn Can,P.15,Q.8,1.8,91.4,"bán nhà riêng phường 15, quận 8 - hướng đông nam","Đ.Lương Văn Can, P.15, Q.8, Hồ Chí Minh",1,1,0,0,1.0
323,400257,13.1,26.2,5.72,2.67,1.3,,1.0,1.0,1,0,0,Đông,Đ.Văn Thân,P.8,Q.6,1.82,138.9,"bán nhà riêng quận 6 - sổ hồng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Văn Thân, P.8, Q.6, Hồ Chí Minh",0,0,0,0,1.0
328,397165,10.1,30.0,4.17,2.41,2.0,,2.0,1.0,2,0,0,T.Nam,Đ.Trần Bình Trọng,P.5,Q.Bình Thạnh,1.85,183.1,"bán nhà hẻm trần bình trọng, phường 5, quận bình thạnh","Đ.Trần Bình Trọng, P.5, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
331,412231,14.5,21.6,2.5,5.8,2.0,,1.0,2.0,1,0,0,Bắc,Đ.Lê Trọng Tấn,P.Sơn Kỳ,Q.Tân Phú,1.85,127.5,"bán nhà nhỏ, p. sơn kỳ, q. tân phú","Đ.Lê Trọng Tấn, P.Sơn Kỳ, Q.Tân Phú, Hồ Chí Minh",0,0,0,0,1.0
335,410112,22.3,42.6,7.3,3.1,2.0,,,1.0,1,0,0,T.Bắc,Đ.QL1A,P.Đông Hưng Thuận,Q.12,1.85,82.9,bán nhà hẻm an ninh phường đông hưng thuận quận 12,"Đ.QL1A, P.Đông Hưng Thuận, Q.12, Hồ Chí Minh",0,0,0,0,1.0
337,413716,16.0,40.0,4.0,4.0,2.0,,1.0,1.0,1,1,0,Đ.Nam,Đ.Số 9,P.Bình Hưng Hòa,Q.Bình Tân,1.85,115.6,"bán nhà riêng phường bình hưng hòa, quận bình tân","Đ.Số 9, P.Bình Hưng Hòa, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,1.0
338,417780,15.2,30.4,4.58,4.43,3.0,,2.0,2.0,1,0,0,T.Nam,Đ.Bà Hom,P.13,Q.6,1.85,121.7,bán nhà nhỏ xinh quận 6 - cách đường chính chỉ 200m - thuận tiện cho gia đình trẻ,"Đ.Bà Hom, P.13, Q.6, Hồ Chí Minh",0,0,0,0,1.0
339,276948,10.0,20.0,3.8,3.35,1.0,,2.0,3.0,1,1,0,T.Nam,Đ.Hồ Thị Kỷ,P.1,Q.10,1.85,185.0,bán căn nhà hẻm hồ thị kỷ - phường 1 quận 10,"Đ.Hồ Thị Kỷ, P.1, Q.10, Hồ Chí Minh",1,0,0,0,1.0
340,328322,9.5,15.8,3.8,2.7,2.25,,1.0,2.0,1,0,0,Đ.Bắc,Đ.Thích Quảng Đức,P.5,Q.Phú Nhuận,1.85,194.7,bán nhà hẻm phường 5 quận phú nhuận,"Đ.Thích Quảng Đức, P.5, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
341,364821,14.5,26.0,4.94,3.87,1.5,,1.0,2.0,1,0,0,Nam,Đ.Phạm Thế Hiển,P.3,Q.8,1.85,127.5,bán nhà hẻm phường 3 quận 8 - sổ hồng riêng chính chủ,"Đ.Phạm Thế Hiển, P.3, Q.8, Hồ Chí Minh",0,0,0,0,1.0
346,381606,15.0,26.5,5.67,2.66,12.37,,1.0,1.0,1,0,0,Đ.Bắc,Đ.Nguyễn Văn Nghi,P.4,Q.Gò Vấp,1.85,123.3,bán nhà riêng quận gò vấp - nhà nát phù hợp mua để ở hoặc đầu tư.,"Đ.Nguyễn Văn Nghi, P.4, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
348,296472,55.9,37.3,10.27,3.0,2.0,,2.0,1.0,1,0,0,Nam,Đ.Lưu Hữu Phước,P.15,Q.8,1.85,33.0,bán nhà riêng phường 15 quận 8,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",1,1,0,0,1.0
349,403617,12.8,25.6,3.29,3.8,2.49,,1.0,1.0,1,0,0,Nam,Đ.Tôn Thất Thuyết,P.16,Q.4,1.85,144.5,"bán nhà hẻm quận 4 - nhà hẻm, khu dân cư an ninh","Đ.Tôn Thất Thuyết, P.16, Q.4, Hồ Chí Minh",1,1,0,0,1.0
354,375217,14.4,30.0,6.0,2.37,2.03,,1.0,1.0,1,0,0,Đ.Nam,Đ.Bông Sao,P.5,Q.8,1.85,128.4,bán nhà 2 mặt hẻm thông thoáng phường 5 quận 8 - gần chợ nhị thiên đường,"Đ.Bông Sao, P.5, Q.8, Hồ Chí Minh",0,0,0,0,1.0
361,373272,11.5,23.0,4.2,3.75,2.5,,2.0,1.0,2,0,0,Bắc,Đ.Lê Quang Định,P.7,Q.Bình Thạnh,1.87,162.6,"bán nhà hẻm đường lê quang định, phường 7, bình thạnh","Đ.Lê Quang Định, P.7, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
363,349952,10.6,21.2,3.3,4.3,3.5,,2.0,1.0,1,0,0,Tây,Đ.An Bình,P.5,Q.5,1.88,177.3,bán nhà mới nhỏ xinh thiết kế hiện đại ngay trung tâm quận 5 - thuận tiện di chuyển gần chợ hòa bình,"Đ.An Bình, P.5, Q.5, Hồ Chí Minh",0,0,0,0,1.0
364,317152,21.4,32.1,5.97,3.5,2.0,,1.0,1.0,0,1,0,T.Bắc,Đ.Hoàng Sĩ Khải,P.14,Q.8,1.88,87.8,bán nhà riêng hẻm thông quận 8 - hướng tây bắc,"Đ.Hoàng Sĩ Khải, P.14, Q.8, Hồ Chí Minh",1,1,1,0,1.0
366,95219,18.0,36.0,5.46,4.0,2.6,,,,1,0,0,T.Nam,Đ.Hiệp Thành 42,P.Hiệp Thành,Q.12,1.9,105.5,"bán nhà nát quận 12 - 450m ra đường nguyễn ảnh thủ, 5 phút ra hiệp thành city","Đ.Hiệp Thành 42, P.Hiệp Thành, Q.12, Hồ Chí Minh",1,1,0,1,1.0
367,413785,16.4,32.8,7.65,3.0,1.75,,1.0,1.0,1,0,0,Đông,Đ.Số 5,P.Bình Hưng Hòa A,Q.Bình Tân,1.9,115.8,"- bán nhà nhỏ xinh phường  bình hưng hòa a, quận bình tân ","Đ.Số 5, P.Bình Hưng Hòa A, Q.Bình Tân, Hồ Chí Minh",1,1,0,0,1.0
368,412067,12.7,25.4,3.4,3.8,2.5,,1.0,1.0,1,0,0,Nam,Đ.Hưng Phú,P.8,Q.8,1.9,149.6,nhà riêng phường 8 quận 8 - hướng nam,"Đ.Hưng Phú, P.8, Q.8, Hồ Chí Minh",0,0,0,0,1.0
375,263600,28.5,24.2,3.57,7.9,2.0,,2.0,2.0,1,0,0,Đ.Bắc,Đ.Lưu Hữu Phước,P.15,Q.8,1.9,66.6,bán nhà riêng phường 15 quận 8 - sổ hồng riêng chính chủ,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",1,1,0,0,1.0
