,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
619,386575,64.0,64.0,,,,,2.0,2.0,0,0,0,,Đ.Số 59,P.14,Q.Gò Vấp,2.2,34.3,bán căn hộ cao cấp 2pn sang trọng tại dream home luxury - quận gò vấp,"Đ.Số 59, P.14, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,2.0
623,265386,87.0,87.0,,,,,2.0,2.0,0,0,0,Bắc,Đ.Nguyễn Sơn,P.Phú Thạnh,Q.Tân Phú,2.2,25.2,bán căn hộ 2pn chung cư phú thạnh quận tân phú - không gian sống tiện ích,"Đ.Nguyễn Sơn, P.Phú Thạnh, Q.Tân Phú, Hồ Chí Minh",1,0,0,0,2.0
624,399317,51.7,51.7,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.2,42.5,căn hộ tầng cao vinhomes grandpark thành phố thủ đức,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,0,0,2.0
625,330693,51.7,51.7,8.0,6.5,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.2,42.5,bán căn hộ 1 phòng ngủ+ chung cư vinhomes grand park - view hướng đông bắc,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,1,2.0
626,263240,59.3,59.3,8.0,7.8,,,2.0,1.0,0,0,0,Đ.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.2,37.0,bán căn hộ 2 phòng ngủ chung cư vinhomes grand park - view hướng đông nam,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,1,2.0
628,416715,38.0,38.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Thiện Thuật,P.1,Q.3,2.2,57.8,"bán chung cư nguyễn thiện thuật quận 3 - lầu 2, diện tích 38m2","Đ.Nguyễn Thiện Thuật, P.1, Q.3, Hồ Chí Minh",0,0,0,0,2.0
630,387071,60.4,60.4,,,,,2.0,1.0,0,0,0,Đ.Nam,Đ.Khuông Việt,P.Phú Trung,Q.Tân Phú,2.2,36.4,bán căn hộ 2pn tầng 1 chung cư huỳnh văn chính ii quận tân phú,"Đ.Khuông Việt, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,1,0,2.0
631,380404,83.75,83.75,,,,,2.0,2.0,0,0,0,Đông,Đ.Số 1,P.Bình Hưng Hòa B,Q.Bình Tân,2.2,26.2,bán căn hộ 2 phòng ngủ tầng cao chung cư green hills bình tân,"Đ.Số 1, P.Bình Hưng Hòa B, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,2.0
653,387811,1083.88,1083.88,,,,,,2.0,0,0,0,Đ.Nam,Đ.Bến Vân Đồn,P.1,Q.4,130.0,119.9,"bán căn hộ office orient apartment 1083,88m2 - view sông phong thủy tốt","Đ.Bến Vân Đồn, P.1, Q.4, Hồ Chí Minh",0,0,0,0,2.0
697,414242,165.15,165.15,,,,,3.0,3.0,0,0,0,Đông,Đ.Tôn Đức Thắng,P.Bến Nghé,Q.1,73.0,442.0,bán căn hộ cao cấp chung cư grand marina sài gòn quận 1,"Đ.Tôn Đức Thắng, P.Bến Nghé, Q.1, Hồ Chí Minh",1,1,1,0,2.0
743,278830,428.0,428.0,,,,,4.0,4.0,0,0,0,,Đ.số 11,P.Thảo Điền,Q.2,55.0,128.5,"bán căn hộ penthouse duplex hạng sang nassim thảo điền, 4 phòng ngủ, nội thất cơ bản.","Đ.số 11, P.Thảo Điền, Q.2, Hồ Chí Minh",0,0,1,1,2.0
918,415691,157.5,470.9,22.3,7.6,8.0,,20.0,20.0,3,0,0,T.Bắc,Đ.Lê Văn Sỹ,P.1,Q.Tân Bình,36.0,228.5,"bán căn hộ dịch vụ 20 phòng full nội thất, hẻm xe tải, p. 1, quận tân bình","Đ.Lê Văn Sỹ, P.1, Q.Tân Bình, Hồ Chí Minh",1,1,0,0,2.0
1035,104069,140.0,350.0,20.0,7.0,,10.0,3.0,3.0,3,0,0,,Đ.song hành cao tốc Long Thành- Dầu Giây,P.An Phú,Q.2,30.0,214.2,chính chủ bán căn shophouse thuộc lakeview city quận 2.,"Đ.song hành cao tốc Long Thành- Dầu Giây, P.An Phú, Q.2, Hồ Chí Minh",0,0,0,0,2.0
1070,316726,162.0,800.0,17.0,8.15,3.5,,39.0,39.0,3,1,0,Đ.Nam,Đ.Nguyễn Trọng Tuyển,P.8,Q.Phú Nhuận,29.0,179.0,cần căn hộ dịch vụ hẻm xe hơi đường nguyễn trọng tuyển quận phú nhuận,"Đ.Nguyễn Trọng Tuyển, P.8, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,2.0
1166,261009,316.85,316.85,,,,,5.0,3.0,0,0,0,Nam,Đ.Võ Văn Kiệt,P.3,Q.6,27.0,85.2,bán căn hộ penthouse viva riverside tiện ích cao cấp - tầng 26 - 317m2 5pn 3wc,"Đ.Võ Văn Kiệt, P.3, Q.6, Hồ Chí Minh",1,1,1,1,2.0
1238,312569,150.0,556.7,37.0,4.0,3.0,,10.0,8.0,3,0,1,Đ.Bắc,Đ.Hồ Văn Huê,P.9,Q.Phú Nhuận,25.5,170.0,cần bán căn hộ dịch vụ hẻm xe hơi đường hồ văn huê quận phú nhuận,"Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,2.0
1307,409437,139.96,139.96,,,,10.0,,2.0,0,0,0,T.Bắc,Đ.Số 2,P.Trường Thọ,Q.Thủ Đức,6.9,49.2,bán shophouse quận thủ đức - chung cư lavita charm - ngay ga metro số 10 bình thái,"Đ.Số 2, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",1,1,0,0,2.0
1309,395945,144.5,144.5,,,,,,,0,0,0,Bắc,Đ.Võ Chí Công,P.Phú Hữu,Q.9,5.85,40.4,"cần bán shophouse thuộc căn hộ chung cư hausneo - quận 9, thành phố thủ đức","Đ.Võ Chí Công, P.Phú Hữu, Q.9, Hồ Chí Minh",1,1,0,0,2.0
1407,323595,138.56,138.56,10.2,8.9,,10.0,3.0,2.0,0,1,0,T.Nam,Đ.Nguyễn Bính,P.Tân Phong,Q.7,12.5,90.2,"bán shophouse khu mỹ phước, tân phong quận 7","Đ.Nguyễn Bính, P.Tân Phong, Q.7, Hồ Chí Minh",1,1,1,1,2.0
1412,402809,136.5,272.0,15.0,10.0,,10.0,4.0,4.0,3,0,0,Đông,Đ.Trịnh Quang Nghị,X.Phong Phú,H.Bình Chánh,14.0,102.5,chính chủ bán shophouse dự án lovera premier xã phong phú- huyện bình chánh,"Đ.Trịnh Quang Nghị, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
